조사지점,방향,시간,1종,2종,3종,4종,5종,6종,7종,8종,9종,10종,11종,12종,계
01523,0,7,2003,36,475,406,284,179,217,24,0,150,2,33,3809
01523,0,8,2847,75,604,487,269,222,176,24,0,154,0,27,4885
01523,0,9,2896,219,486,434,232,241,103,14,0,157,0,27,4809
01523,0,10,3684,276,473,487,306,272,108,40,3,164,0,28,5841
01523,0,11,4114,248,554,581,317,310,176,69,2,173,0,16,6560
01523,0,12,4671,161,570,575,396,304,226,57,0,214,0,55,7229
01523,0,13,4363,161,579,502,360,226,262,41,4,133,2,41,6674
01523,0,14,4357,110,668,518,403,245,236,47,0,165,0,44,6793
01523,0,15,4916,143,722,575,315,241,183,36,2,116,0,54,7303
01523,0,16,5602,208,711,491,334,228,150,36,0,121,0,51,7932
01523,0,17,5284,257,662,407,331,149,123,27,3,93,0,48,7384
01523,0,18,4621,250,563,336,253,91,84,18,0,68,1,54,6339
01523,0,19,3508,172,343,237,192,54,84,18,0,39,0,16,4663
01523,0,20,2865,124,267,231,191,55,82,21,1,41,0,27,3905
01523,0,21,2263,97,253,171,196,42,85,18,0,37,0,18,3180
01523,0,22,1666,61,193,140,142,33,80,11,0,25,1,20,2372
01523,0,23,1334,25,109,98,115,25,64,7,0,24,1,19,1821
01523,0,24,883,10,100,105,107,31,32,8,0,22,0,7,1305
01523,0,25,49358,2144,7067,5799,3800,2708,2044,433,14,1708,5,478,75558
01523,0,26,65154,2679,8747,7377,5392,3235,2895,540,16,2153,7,644,98839
01523,1,1,359,2,30,31,45,6,25,0,0,8,0,5,511
01523,1,2,171,3,15,28,25,7,15,0,0,8,0,3,275
01523,1,3,119,1,5,13,33,10,12,0,0,16,0,3,212
01523,1,4,103,2,10,14,38,13,17,0,0,19,0,2,218
01523,1,5,124,6,28,55,73,24,59,0,0,33,0,9,411
01523,1,6,242,19,63,75,108,65,102,0,0,66,0,11,751
01523,1,7,525,19,110,140,146,88,123,10,0,80,2,26,1269
01523,1,8,953,36,137,180,136,94,108,17,0,103,0,25,1789
01523,1,9,1081,77,181,210,122,135,63,6,0,96,0,19,1990
01523,1,10,1524,95,216,293,179,168,46,23,0,89,0,10,2643
01523,1,11,1778,68,265,319,167,173,63,53,2,118,0,6,3012
01523,1,12,1931,79,281,297,226,179,53,36,0,130,0,12,3224
01523,1,13,1896,77,281,270,185,129,75,24,2,91,2,8,3040
01523,1,14,2390,70,414,278,231,139,102,30,0,123,0,20,3797
01523,1,15,3068,96,451,310,182,145,55,15,2,69,0,13,4406
01523,1,16,3822,148,477,287,198,114,54,13,0,73,0,16,5202
01523,1,17,3767,180,507,250,195,111,44,14,2,56,0,14,5140
01523,1,18,3380,195,415,226,155,52,30,4,0,28,0,16,4501
01523,1,19,2295,117,230,146,83,23,37,8,0,14,0,2,2955
01523,1,20,1739,68,164,106,81,34,28,1,1,24,0,3,2249
01523,1,21,1413,50,171,83,78,18,20,2,0,17,0,3,1855
01523,1,22,995,41,118,80,60,15,24,0,0,12,0,4,1349
01523,1,23,742,9,58,49,43,13,32,0,0,7,1,7,961
01523,1,24,491,1,52,54,62,7,17,0,0,9,0,3,696
01523,1,25,26115,1140,3735,3060,2122,1527,816,245,8,1056,4,185,40013
01523,1,26,34908,1459,4679,3794,2851,1762,1204,256,9,1289,5,240,52456
01523,2,1,295,4,28,33,45,20,26,4,0,11,0,5,471
01523,2,2,247,1,18,35,40,14,18,3,0,6,0,3,385
01523,2,3,264,3,25,47,37,16,16,3,1,18,0,0,430
01523,2,4,342,1,18,40,37,14,19,1,0,6,0,1,479
01523,2,5,325,0,45,63,51,37,46,4,0,23,0,1,595
01523,2,6,686,4,130,162,117,61,69,9,0,43,0,16,1297
01523,2,7,1478,17,365,266,138,91,94,14,0,70,0,7,2540
01523,2,8,1894,39,467,307,133,128,68,7,0,51,0,2,3096
01523,2,9,1815,142,305,224,110,106,40,8,0,61,0,8,2819
01523,2,10,2160,181,257,194,127,104,62,17,3,75,0,18,3198
01523,2,11,2336,180,289,262,150,137,113,16,0,55,0,10,3548
01523,2,12,2740,82,289,278,170,125,173,21,0,84,0,43,4005
01523,2,13,2467,84,298,232,175,97,187,17,2,42,0,33,3634
01523,2,14,1967,40,254,240,172,106,134,17,0,42,0,24,2996
01523,2,15,1848,47,271,265,133,96,128,21,0,47,0,41,2897
01523,2,16,1780,60,234,204,136,114,96,23,0,48,0,35,2730
01523,2,17,1517,77,155,157,136,38,79,13,1,37,0,34,2244
01523,2,18,1241,55,148,110,98,39,54,14,0,40,1,38,1838
01523,2,19,1213,55,113,91,109,31,47,10,0,25,0,14,1708
01523,2,20,1126,56,103,125,110,21,54,20,0,17,0,24,1656
01523,2,21,850,47,82,88,118,24,65,16,0,20,0,15,1325
01523,2,22,671,20,75,60,82,18,56,11,0,13,1,16,1023
01523,2,23,592,16,51,49,72,12,32,7,0,17,0,12,860
01523,2,24,392,9,48,51,45,24,15,8,0,13,0,4,609
01523,2,25,23243,1004,3332,2739,1678,1181,1228,188,6,652,1,293,35545
01523,2,26,30246,1220,4068,3583,2541,1473,1691,284,7,864,2,404,46383
01524,0,1,678,4,79,81,79,20,32,2,0,20,0,5,1000
01524,0,2,446,5,58,70,54,20,27,2,0,20,0,3,705
01524,0,3,323,4,42,66,58,22,19,3,1,29,0,2,569
01524,0,4,362,2,41,69,72,30,26,2,0,40,0,3,647
01524,0,5,444,4,84,123,112,59,73,4,0,51,0,7,961
01524,0,6,1189,17,287,309,237,120,152,10,0,88,0,19,2428
01524,0,7,2472,35,680,564,278,155,171,21,0,116,1,20,4513
01524,0,8,3144,66,785,636,244,176,115,18,1,99,0,18,5302
01524,0,9,2965,160,663,545,225,181,72,21,1,119,0,19,4971
01524,0,10,3171,159,701,609,244,214,81,37,2,115,0,19,5352
01524,0,11,3587,142,808,690,287,215,150,52,2,134,1,15,6083
01524,0,12,3776,79,739,630,314,203,170,43,1,137,0,35,6127
01524,0,13,3676,80,670,497,280,161,175,35,2,92,2,39,5709
01524,0,14,3435,58,636,452,254,155,127,27,0,91,0,36,5271
01524,0,15,4006,71,719,494,234,160,111,25,1,73,0,38,5932
01524,0,16,4291,109,714,457,251,159,94,26,0,81,0,28,6210
01524,0,17,4324,138,668,390,223,109,76,19,2,74,0,25,6048
01524,0,18,3998,131,646,340,191,80,61,17,0,62,1,33,5560
01524,0,19,3872,137,583,338,202,52,66,17,0,59,0,11,5337
01524,0,20,3616,116,536,333,200,55,70,16,1,45,0,16,5004
01524,0,21,2914,89,456,267,204,42,74,12,0,47,0,12,4117
01524,0,22,2026,59,287,183,146,34,56,7,0,36,1,13,2848
01524,0,23,1510,22,183,133,106,21,45,4,0,23,1,11,2059
01524,0,24,1009,8,130,112,94,22,28,5,0,24,1,7,1440
01524,0,25,42845,1228,8429,6304,3025,1968,1403,341,12,1193,5,325,67078
01524,0,26,61234,1695,11195,8388,4589,2465,2071,425,14,1675,8,434,94193
01524,1,1,400,2,47,46,53,9,19,0,0,14,0,3,593
01524,1,2,193,3,32,33,27,10,16,0,0,15,0,2,331
01524,1,3,128,2,20,30,35,11,11,0,0,21,0,2,260
01524,1,4,117,1,16,28,45,15,15,0,0,35,0,2,274
01524,1,5,97,3,26,50,68,28,43,0,0,36,0,6,357
01524,1,6,175,11,58,96,127,60,93,1,0,51,0,7,679
01524,1,7,332,9,97,140,140,66,88,6,0,54,1,13,946
01524,1,8,500,16,127,163,116,63,56,8,1,53,0,14,1117
01524,1,9,676,49,184,204,107,78,33,9,0,68,0,10,1418
01524,1,10,952,49,271,294,128,114,32,19,0,65,0,6,1930
01524,1,11,1078,33,331,304,147,99,65,34,1,90,1,6,2189
01524,1,12,1221,32,297,271,174,107,57,24,0,82,0,10,2275
01524,1,13,1442,34,251,215,136,83,61,17,1,56,1,17,2314
01524,1,14,1701,36,311,229,140,87,55,14,0,62,0,20,2655
01524,1,15,2275,43,380,256,134,92,42,10,1,43,0,15,3291
01524,1,16,2652,75,414,264,158,86,40,12,0,52,0,8,3761
01524,1,17,2876,96,435,230,131,75,31,10,1,52,0,7,3944
01524,1,18,2628,95,418,195,110,48,25,7,0,36,0,10,3572
01524,1,19,2618,104,400,213,124,29,37,11,0,44,0,2,3582
01524,1,20,2540,86,383,204,128,40,41,5,1,35,0,4,3467
01524,1,21,2124,66,346,176,140,29,42,4,0,36,0,5,2968
01524,1,22,1387,48,198,114,96,23,28,2,0,28,0,5,1929
01524,1,23,913,13,110,72,60,13,28,0,0,13,1,5,1228
01524,1,24,586,3,73,58,61,7,18,0,0,16,1,4,827
01524,1,25,18333,567,3516,2765,1621,998,585,170,5,713,3,136,29412
01524,1,26,29611,909,5225,3885,2585,1272,976,193,6,1057,5,183,45907
01524,2,1,278,2,32,35,26,11,13,2,0,6,0,2,407
01524,2,2,253,2,26,37,27,10,11,2,0,5,0,1,374
01524,2,3,195,2,22,36,23,11,8,3,1,8,0,0,309
01524,2,4,245,1,25,41,27,15,11,2,0,5,0,1,373
01524,2,5,347,1,58,73,44,31,30,4,0,15,0,1,604
01524,2,6,1014,6,229,213,110,60,59,9,0,37,0,12,1749
01524,2,7,2140,26,583,424,138,89,83,15,0,62,0,7,3567
01524,2,8,2644,50,658,473,128,113,59,10,0,46,0,4,4185
01524,2,9,2289,111,479,341,118,103,39,12,1,51,0,9,3553
01524,2,10,2219,110,430,315,116,100,49,18,2,50,0,13,3422
01524,2,11,2509,109,477,386,140,116,85,18,1,44,0,9,3894
01524,2,12,2555,47,442,359,140,96,113,19,1,55,0,25,3852
01524,2,13,2234,46,419,282,144,78,114,18,1,36,1,22,3395
01524,2,14,1734,22,325,223,114,68,72,13,0,29,0,16,2616
01524,2,15,1731,28,339,238,100,68,69,15,0,30,0,23,2641
01524,2,16,1639,34,300,193,93,73,54,14,0,29,0,20,2449
01524,2,17,1448,42,233,160,92,34,45,9,1,22,0,18,2104
01524,2,18,1370,36,228,145,81,32,36,10,0,26,1,23,1988
01524,2,19,1254,33,183,125,78,23,29,6,0,15,0,9,1755
01524,2,20,1076,30,153,129,72,15,29,11,0,10,0,12,1537
01524,2,21,790,23,110,91,64,13,32,8,0,11,0,7,1149
01524,2,22,639,11,89,69,50,11,28,5,0,8,1,8,919
01524,2,23,597,9,73,61,46,8,17,4,0,10,0,6,831
01524,2,24,423,5,57,54,33,15,10,5,0,8,0,3,613
01524,2,25,24512,661,4913,3539,1404,970,818,171,7,480,2,189,37666
01524,2,26,31623,786,5970,4503,2004,1193,1095,232,8,618,3,251,48286
01525,0,1,765,5,90,91,89,23,36,3,0,22,0,7,1131
01525,0,2,477,6,64,76,60,23,30,2,0,22,0,3,763
01525,0,3,379,5,48,78,66,26,23,4,1,33,0,3,666
01525,0,4,401,3,45,77,78,32,29,2,0,43,0,3,713
01525,0,5,517,5,98,143,128,69,84,5,0,58,0,9,1116
01525,0,6,1601,22,385,409,307,157,197,14,0,114,0,25,3231
01525,0,7,3490,50,957,783,371,209,228,29,0,154,1,25,6297
01525,0,8,4295,90,1073,864,327,238,153,24,1,131,0,24,7220
01525,0,9,3731,203,838,695,289,233,92,27,1,154,0,24,6287
01525,0,10,4215,213,928,802,320,282,107,48,3,151,0,26,7095
01525,0,11,4372,172,990,848,354,264,186,63,3,166,1,20,7439
01525,0,12,4394,93,866,742,375,242,199,52,1,164,0,40,7168
01525,0,13,4367,95,795,595,336,194,207,41,3,111,2,46,6792
01525,0,14,4172,71,772,550,310,190,154,33,2,113,0,43,6410
01525,0,15,4880,87,876,605,285,197,135,30,3,90,1,47,7236
01525,0,16,5177,131,863,553,303,191,113,30,1,99,0,34,7495
01525,0,17,5077,163,784,459,264,128,92,24,2,86,0,30,7109
01525,0,18,4816,160,776,404,227,96,70,19,0,75,1,37,6681
01525,0,19,4420,161,667,379,228,58,73,19,0,69,0,11,6085
01525,0,20,4172,136,619,378,228,64,79,17,1,53,0,17,5764
01525,0,21,3586,111,562,324,249,51,89,15,0,58,0,15,5060
01525,0,22,2600,76,369,234,188,43,71,10,0,47,1,17,3656
01525,0,23,1702,24,208,150,118,23,52,4,0,26,1,13,2321
01525,0,24,1172,9,152,130,109,25,33,6,0,28,1,8,1673
01525,0,25,52986,1528,10518,7900,3761,2464,1736,420,20,1494,6,396,83229
01525,0,26,74778,2091,13825,10369,5609,3058,2532,521,22,2067,9,527,115408
01525,1,1,436,2,52,50,58,10,21,0,0,15,0,4,648
01525,1,2,238,4,40,40,34,13,20,0,0,18,0,2,409
01525,1,3,138,2,21,33,38,13,13,0,0,23,0,3,284
01525,1,4,126,2,17,31,48,16,16,0,0,38,0,2,296
01525,1,5,109,4,30,57,76,32,48,0,0,40,0,7,403
01525,1,6,215,13,72,118,157,74,115,1,0,63,0,9,837
01525,1,7,408,12,119,173,172,81,108,7,0,66,1,15,1162
01525,1,8,648,21,165,212,150,82,72,11,1,68,0,18,1448
01525,1,9,915,66,250,276,144,106,44,13,0,91,0,13,1918
01525,1,10,1213,63,346,376,163,146,40,24,0,83,0,8,2462
01525,1,11,1362,41,418,385,186,125,83,42,2,113,1,8,2766
01525,1,12,1512,39,368,337,216,133,71,30,0,101,0,12,2819
01525,1,13,1834,43,320,274,173,106,78,21,2,71,1,21,2944
01525,1,14,2162,45,396,291,178,111,70,18,1,79,0,25,3376
01525,1,15,2748,52,459,311,162,112,50,12,2,52,0,18,3978
01525,1,16,3164,89,494,315,189,102,48,13,0,62,0,10,4486
01525,1,17,3326,112,502,266,152,87,37,12,1,60,0,8,4563
01525,1,18,3378,122,537,251,141,62,32,9,0,47,0,13,4592
01525,1,19,3267,131,499,265,156,37,46,13,0,55,0,3,4472
01525,1,20,3118,106,469,251,158,49,51,6,1,42,0,5,4256
01525,1,21,2738,86,445,227,180,37,55,6,0,46,0,7,3827
01525,1,22,1826,63,261,151,126,30,37,3,0,37,0,7,2541
01525,1,23,1102,15,134,88,72,15,35,0,0,16,1,6,1484
01525,1,24,689,3,87,68,71,9,21,0,0,19,1,5,973
01525,1,25,22670,705,4374,3467,2026,1253,733,212,9,893,3,169,36514
01525,1,26,36672,1136,6501,4846,3200,1588,1211,241,10,1305,5,229,56944
01525,2,1,329,3,38,41,31,13,15,3,0,7,0,3,483
01525,2,2,239,2,24,36,26,10,10,2,0,4,0,1,354
01525,2,3,241,3,27,45,28,13,10,4,1,10,0,0,382
01525,2,4,275,1,28,46,30,16,13,2,0,5,0,1,417
01525,2,5,408,1,68,86,52,37,36,5,0,18,0,2,713
01525,2,6,1386,9,313,291,150,83,82,13,0,51,0,16,2394
01525,2,7,3082,38,838,610,199,128,120,22,0,88,0,10,5135
01525,2,8,3647,69,908,652,177,156,81,13,0,63,0,6,5772
01525,2,9,2816,137,588,419,145,127,48,14,1,63,0,11,4369
01525,2,10,3002,150,582,426,157,136,67,24,3,68,0,18,4633
01525,2,11,3010,131,572,463,168,139,103,21,1,53,0,12,4673
01525,2,12,2882,54,498,405,159,109,128,22,1,63,0,28,4349
01525,2,13,2533,52,475,321,163,88,129,20,1,40,1,25,3848
01525,2,14,2010,26,376,259,132,79,84,15,1,34,0,18,3034
01525,2,15,2132,35,417,294,123,85,85,18,1,38,1,29,3258
01525,2,16,2013,42,369,238,114,89,65,17,1,37,0,24,3009
01525,2,17,1751,51,282,193,112,41,55,12,1,26,0,22,2546
01525,2,18,1438,38,239,153,86,34,38,10,0,28,1,24,2089
01525,2,19,1153,30,168,114,72,21,27,6,0,14,0,8,1613
01525,2,20,1054,30,150,127,70,15,28,11,0,11,0,12,1508
01525,2,21,848,25,117,97,69,14,34,9,0,12,0,8,1233
01525,2,22,774,13,108,83,62,13,34,7,0,10,1,10,1115
01525,2,23,600,9,74,62,46,8,17,4,0,10,0,7,837
01525,2,24,483,6,65,62,38,16,12,6,0,9,0,3,700
01525,2,25,30316,823,6144,4433,1735,1211,1003,208,11,601,3,227,46715
01525,2,26,38106,955,7324,5523,2409,1470,1321,280,12,762,4,298,58464
01526,0,1,823,5,96,98,93,25,38,3,0,25,0,7,1213
01526,0,2,527,6,70,83,64,25,32,3,0,23,0,3,836
01526,0,3,369,4,47,75,63,25,22,4,1,32,0,3,645
01526,0,4,373,2,42,71,73,31,28,2,0,40,0,3,665
01526,0,5,462,5,88,130,120,63,78,4,0,56,0,8,1014
01526,0,6,1328,21,325,357,286,146,187,11,0,107,0,23,2791
01526,0,7,2843,42,783,670,353,192,217,26,0,145,1,25,5297
01526,0,8,3536,75,884,727,289,203,135,22,1,118,0,23,6013
01526,0,9,3296,181,745,624,264,211,85,25,1,141,0,24,5597
01526,0,10,3561,178,788,683,273,241,91,40,3,130,0,23,6011
01526,0,11,3712,147,835,713,297,223,155,53,3,138,1,17,6294
01526,0,12,4110,88,808,692,348,224,185,47,1,152,0,37,6692
01526,0,13,4281,93,780,581,327,187,203,39,3,107,2,44,6647
01526,0,14,4199,71,777,554,311,188,156,34,2,110,0,44,6446
01526,0,15,4508,80,813,561,264,181,129,29,2,83,1,44,6695
01526,0,16,4872,124,816,523,285,182,109,30,1,91,0,33,7066
01526,0,17,4851,154,749,445,255,122,90,23,2,81,0,30,6802
01526,0,18,4963,162,802,426,239,100,77,22,0,79,1,41,6912
01526,0,19,4720,164,709,415,250,65,83,21,0,71,0,15,6513
01526,0,20,4454,143,659,419,250,68,89,22,1,56,0,20,6181
01526,0,21,3649,112,569,336,257,53,93,17,0,58,0,16,5160
01526,0,22,2695,79,382,241,194,45,73,10,0,48,1,18,3786
01526,0,23,2026,29,247,179,143,28,61,6,0,31,1,16,2767
01526,0,24,1301,10,169,145,121,29,35,7,0,31,1,9,1858
01526,0,25,48732,1395,9580,7199,3505,2254,1632,390,19,1375,6,385,76472
01526,0,26,71459,1975,12983,9748,5419,2857,2451,500,21,1953,9,526,109901
01526,1,1,451,2,53,51,59,10,21,0,0,17,0,4,668
01526,1,2,242,4,41,41,34,13,20,0,0,18,0,2,415
01526,1,3,138,2,21,32,37,12,12,0,0,22,0,3,279
01526,1,4,118,1,16,28,45,15,16,0,0,35,0,2,276
01526,1,5,107,4,29,55,75,31,48,0,0,40,0,7,396
01526,1,6,230,14,77,126,167,80,123,1,0,67,0,9,894
01526,1,7,473,14,138,201,200,93,125,9,0,77,1,18,1349
01526,1,8,637,20,162,208,148,80,71,11,1,67,0,18,1423
01526,1,9,883,64,241,266,140,102,43,12,0,88,0,14,1853
01526,1,10,1061,54,303,328,143,128,36,20,0,73,0,7,2153
01526,1,11,1103,34,339,312,151,102,67,35,2,92,1,7,2245
01526,1,12,1388,37,338,309,198,122,65,27,0,93,0,11,2588
01526,1,13,1708,40,298,255,161,98,72,19,1,66,1,19,2738
01526,1,14,2036,43,373,275,168,104,66,17,1,74,0,24,3181
01526,1,15,2418,46,404,273,143,98,45,11,1,46,0,16,3501
01526,1,16,2846,81,444,284,170,92,43,13,0,55,0,9,4037
01526,1,17,3024,101,456,243,138,79,33,11,1,54,0,7,4147
01526,1,18,3194,116,508,238,134,58,30,9,0,45,0,12,4344
01526,1,19,3004,119,458,244,143,34,43,12,0,51,0,3,4111
01526,1,20,2963,101,446,239,150,47,49,6,1,41,0,4,4047
01526,1,21,2628,82,427,218,173,36,52,6,0,44,0,6,3672
01526,1,22,1898,65,271,156,131,31,38,3,0,38,0,8,2639
01526,1,23,1239,17,151,98,82,17,39,0,0,18,1,7,1669
01526,1,24,742,3,93,73,77,10,22,0,0,20,1,5,1046
01526,1,25,20771,650,4004,3192,1894,1156,696,194,7,830,3,162,33559
01526,1,26,34531,1064,6087,4553,3067,1492,1179,222,8,1241,5,222,53671
01526,2,1,372,3,43,47,34,15,17,3,0,8,0,3,545
01526,2,2,285,2,29,42,30,12,12,3,0,5,0,1,421
01526,2,3,231,2,26,43,26,13,10,4,1,10,0,0,366
01526,2,4,255,1,26,43,28,16,12,2,0,5,0,1,389
01526,2,5,355,1,59,75,45,32,30,4,0,16,0,1,618
01526,2,6,1098,7,248,231,119,66,64,10,0,40,0,14,1897
01526,2,7,2370,28,645,469,153,99,92,17,0,68,0,7,3948
01526,2,8,2899,55,722,519,141,123,64,11,0,51,0,5,4590
01526,2,9,2413,117,504,358,124,109,42,13,1,53,0,10,3744
01526,2,10,2500,124,485,355,130,113,55,20,3,57,0,16,3858
01526,2,11,2609,113,496,401,146,121,88,18,1,46,0,10,4049
01526,2,12,2722,51,470,383,150,102,120,20,1,59,0,26,4104
01526,2,13,2573,53,482,326,166,89,131,20,2,41,1,25,3909
01526,2,14,2163,28,404,279,143,84,90,17,1,36,0,20,3265
01526,2,15,2090,34,409,288,121,83,84,18,1,37,1,28,3194
01526,2,16,2026,43,372,239,115,90,66,17,1,36,0,24,3029
01526,2,17,1827,53,293,202,117,43,57,12,1,27,0,23,2655
01526,2,18,1769,46,294,188,105,42,47,13,0,34,1,29,2568
01526,2,19,1716,45,251,171,107,31,40,9,0,20,0,12,2402
01526,2,20,1491,42,213,180,100,21,40,16,0,15,0,16,2134
01526,2,21,1021,30,142,118,84,17,41,11,0,14,0,10,1488
01526,2,22,797,14,111,85,63,14,35,7,0,10,1,10,1147
01526,2,23,787,12,96,81,61,11,22,6,0,13,0,9,1098
01526,2,24,559,7,76,72,44,19,13,7,0,11,0,4,812
01526,2,25,27961,745,5576,4007,1611,1098,936,196,12,545,3,223,42913
01526,2,26,36928,911,6896,5195,2352,1365,1272,278,13,712,4,304,56230
01527,0,1,615,3,89,87,52,12,11,2,0,16,0,0,887
01527,0,2,414,4,72,67,36,17,16,2,0,20,0,0,648
01527,0,3,292,4,53,74,41,18,10,4,0,20,0,1,517
01527,0,4,287,1,48,75,51,26,13,3,0,33,0,2,539
01527,0,5,363,2,80,108,85,47,37,3,0,41,0,4,770
01527,0,6,1252,10,340,309,182,86,98,7,0,48,0,6,2338
01527,0,7,2593,33,794,660,240,111,113,15,0,71,0,9,4639
01527,0,8,2759,51,747,644,186,100,58,14,1,54,0,16,4630
01527,0,9,2437,70,682,543,180,108,41,23,1,72,0,12,4169
01527,0,10,2945,50,929,737,196,174,57,34,1,70,0,11,5204
01527,0,11,2990,31,948,736,234,132,105,37,2,93,1,14,5323
01527,0,12,3222,23,908,709,278,145,124,37,1,92,0,18,5557
01527,0,13,3649,23,851,582,265,137,123,34,2,78,1,45,5790
01527,0,14,3898,36,852,560,219,134,75,22,2,66,0,42,5906
01527,0,15,4252,29,903,547,222,131,66,21,2,54,1,30,6258
01527,0,16,4348,59,910,538,239,137,62,23,1,66,0,15,6398
01527,0,17,4602,70,858,475,181,102,48,16,0,71,0,9,6432
01527,0,18,4066,48,824,400,158,78,41,15,0,60,0,12,5702
01527,0,19,3285,58,675,368,158,38,32,11,0,56,0,6,4687
01527,0,20,3051,58,618,350,142,33,37,9,0,28,0,4,4330
01527,0,21,2537,48,499,295,153,29,49,7,0,39,0,6,3662
01527,0,22,1903,36,318,191,119,25,23,5,0,35,0,5,2660
01527,0,23,1382,13,223,148,76,12,18,2,0,17,0,2,1893
01527,0,24,972,5,142,106,59,12,16,3,0,19,1,4,1339
01527,0,25,41761,523,10206,7131,2598,1489,913,291,13,847,3,233,66008
01527,0,26,58114,765,13363,9309,3752,1844,1273,349,13,1219,4,273,90278
01527,1,1,267,1,42,39,37,7,7,0,0,14,0,0,414
01527,1,2,147,2,38,26,20,10,12,0,0,17,0,0,272
01527,1,3,86,2,26,34,22,8,6,0,0,17,0,1,202
01527,1,4,69,0,13,25,27,9,6,0,0,29,0,1,179
01527,1,5,66,1,22,41,56,27,26,0,0,34,0,3,276
01527,1,6,97,3,44,91,116,46,70,1,0,31,0,3,502
01527,1,7,240,4,98,156,152,58,75,4,0,43,0,6,836
01527,1,8,323,8,135,171,118,53,35,5,1,33,0,11,893
01527,1,9,439,33,182,195,96,46,16,11,0,51,0,5,1074
01527,1,10,556,19,271,264,88,75,21,15,0,46,0,3,1358
01527,1,11,610,12,331,266,122,52,59,20,1,67,1,6,1547
01527,1,12,975,8,359,301,171,80,70,20,0,65,0,10,2059
01527,1,13,1617,10,325,254,147,76,73,17,1,48,0,31,2599
01527,1,14,1921,25,370,293,131,85,44,9,1,42,0,28,2949
01527,1,15,2303,14,431,288,135,78,43,9,1,35,0,20,3357
01527,1,16,2435,42,464,307,166,86,39,13,0,49,0,5,3606
01527,1,17,2853,54,478,269,113,64,29,9,0,60,0,2,3931
01527,1,18,2436,34,479,200,92,52,25,10,0,49,0,6,3383
01527,1,19,1695,47,360,172,103,21,20,8,0,49,0,2,2477
01527,1,20,1622,47,346,165,89,19,27,5,0,22,0,2,2344
01527,1,21,1542,41,324,171,121,21,41,5,0,34,0,4,2304
01527,1,22,1125,31,190,95,87,19,17,4,0,31,0,4,1603
01527,1,23,668,11,112,62,50,7,13,0,0,14,0,1,938
01527,1,24,436,3,63,38,35,5,11,0,0,16,1,3,611
01527,1,25,16708,263,3923,2964,1531,805,529,142,5,588,1,133,27592
01527,1,26,24528,452,5503,3923,2294,1004,785,165,5,896,2,157,39714
01527,2,1,348,2,47,48,15,5,4,2,0,2,0,0,473
01527,2,2,267,2,34,41,16,7,4,2,0,3,0,0,376
01527,2,3,206,2,27,40,19,10,4,4,0,3,0,0,315
01527,2,4,218,1,35,50,24,17,7,3,0,4,0,1,360
01527,2,5,297,1,58,67,29,20,11,3,0,7,0,1,494
01527,2,6,1155,7,296,218,66,40,28,6,0,17,0,3,1836
01527,2,7,2353,29,696,504,88,53,38,11,0,28,0,3,3803
01527,2,8,2436,43,612,473,68,47,23,9,0,21,0,5,3737
01527,2,9,1998,37,500,348,84,62,25,12,1,21,0,7,3095
01527,2,10,2389,31,658,473,108,99,36,19,1,24,0,8,3846
01527,2,11,2380,19,617,470,112,80,46,17,1,26,0,8,3776
01527,2,12,2247,15,549,408,107,65,54,17,1,27,0,8,3498
01527,2,13,2032,13,526,328,118,61,50,17,1,30,1,14,3191
01527,2,14,1977,11,482,267,88,49,31,13,1,24,0,14,2957
01527,2,15,1949,15,472,259,87,53,23,12,1,19,1,10,2901
01527,2,16,1913,17,446,231,73,51,23,10,1,17,0,10,2792
01527,2,17,1749,16,380,206,68,38,19,7,0,11,0,7,2501
01527,2,18,1630,14,345,200,66,26,16,5,0,11,0,6,2319
01527,2,19,1590,11,315,196,55,17,12,3,0,7,0,4,2210
01527,2,20,1429,11,272,185,53,14,10,4,0,6,0,2,1986
01527,2,21,995,7,175,124,32,8,8,2,0,5,0,2,1358
01527,2,22,778,5,128,96,32,6,6,1,0,4,0,1,1057
01527,2,23,714,2,111,86,26,5,5,2,0,3,0,1,955
01527,2,24,536,2,79,68,24,7,5,3,0,3,0,1,728
01527,2,25,25053,260,6283,4167,1067,684,384,149,8,259,2,100,38416
01527,2,26,33586,313,7860,5386,1458,840,488,184,8,323,2,116,50564
01528,0,1,1919,12,235,165,108,23,19,2,0,29,0,1,2513
01528,0,2,1217,10,208,126,75,29,25,3,0,35,0,0,1728
01528,0,3,795,9,160,145,84,33,16,6,0,39,0,3,1290
01528,0,4,746,4,178,148,110,46,23,6,0,63,0,4,1328
01528,0,5,1150,16,288,254,178,107,69,4,0,78,0,6,2150
01528,0,6,4112,77,948,684,490,198,236,12,0,106,0,13,6876
01528,0,7,6315,173,1551,1084,545,224,226,21,0,132,0,18,10289
01528,0,8,7549,100,1691,1091,473,249,120,23,2,118,0,36,11452
01528,0,9,7389,170,1598,989,372,224,64,40,1,144,0,24,11015
01528,0,10,7490,130,1899,1165,390,287,82,51,1,120,0,17,11632
01528,0,11,6902,84,1966,1145,412,222,145,56,3,148,3,21,11107
01528,0,12,6840,37,1873,965,440,221,146,47,1,119,1,24,10714
01528,0,13,7122,42,1696,793,379,194,135,42,2,90,1,47,10543
01528,0,14,7522,56,1701,779,343,190,73,26,2,75,0,42,10809
01528,0,15,8191,54,1815,790,321,204,72,23,2,68,1,31,11572
